"Date","Price","Open","High","Low","Vol.","Change %"
"07/11/2024","173.19","186.84","187.28","173.03","10.66M","-7.12%"
"07/10/2024","186.46","183.39","187.47","178.50","6.99M","2.29%"
"07/09/2024","182.28","186.10","188.75","179.11","9.26M","-1.31%"
"07/08/2024","184.70","181.04","186.38","179.51","9.52M","1.94%"
"07/05/2024","181.19","172.00","182.65","169.60","14.23M","7.70%"
"07/03/2024","168.24","162.42","170.66","159.31","6.65M","2.92%"
"07/02/2024","163.46","156.85","163.62","155.27","5.75M","2.92%"
"07/01/2024","158.83","163.43","163.85","152.55","8.39M","-2.93%"
"06/28/2024","163.62","167.25","170.88","162.33","7.10M","-1.99%"
"06/27/2024","166.93","162.56","168.82","160.79","8.98M","1.34%"
"06/26/2024","164.72","161.63","166.80","159.51","11.60M","2.56%"
"06/25/2024","160.61","151.57","161.95","149.50","10.33M","6.31%"
"06/24/2024","151.07","156.87","157.77","150.60","9.26M","-5.76%"
"06/21/2024","160.30","156.56","162.20","151.37","21.93M","-0.29%"
"06/20/2024","160.77","173.13","173.85","156.00","22.16M","-7.67%"
"06/18/2024","174.13","160.03","177.31","159.32","22.34M","8.63%"
"06/17/2024","160.29","160.17","162.70","153.62","12.83M","1.52%"
"06/14/2024","157.89","159.90","167.69","153.50","22.26M","-0.10%"
"06/13/2024","158.05","157.34","161.49","150.67","15.37M","1.58%"
"06/12/2024","155.59","146.00","158.71","145.20","17.28M","8.11%"
"06/11/2024","143.92","139.08","147.50","139.00","11.43M","2.87%"
"06/10/2024","139.91","134.79","142.09","132.50","8.88M","2.45%"
"06/07/2024","136.57","136.93","140.97","135.31","6.61M","-0.40%"
"06/06/2024","137.13","134.79","138.41","132.41","8.87M","0.33%"
"06/05/2024","136.67","126.83","136.85","126.72","12.61M","8.59%"
"06/04/2024","125.86","126.88","127.67","122.89","6.88M","-0.99%"
"06/03/2024","127.12","125.00","129.85","122.54","11.45M","5.48%"
"05/31/2024","120.52","119.92","123.88","116.01","9.11M","-0.17%"
"05/30/2024","120.73","121.80","123.50","117.77","6.81M","0.07%"
"05/29/2024","120.65","123.70","123.70","119.05","8.17M","-3.43%"
"05/28/2024","124.94","115.46","125.98","115.32","16.20M","8.98%"
"05/24/2024","114.64","112.77","115.56","111.60","4.74M","1.88%"
"05/23/2024","112.53","117.00","117.33","110.38","8.45M","0.09%"
"05/22/2024","112.43","115.01","117.36","111.65","8.41M","-2.04%"
"05/21/2024","114.77","110.00","115.78","109.50","10.47M","3.90%"
"05/20/2024","110.46","111.00","111.33","108.69","5.26M","0.10%"
"05/17/2024","110.35","115.60","115.68","109.61","7.52M","-3.43%"
"05/16/2024","114.27","115.69","116.87","113.89","6.45M","0.53%"
"05/15/2024","113.67","118.40","118.50","112.52","9.54M","-2.55%"
"05/14/2024","116.65","115.82","117.41","114.35","8.05M","-0.49%"
