Index,Unique Identifier,Regions,Sub-Regions,Country,Company Name,Industry Tag,CUSIP,ISIN,SEDOL,FIGI,CIK,Ticker,MIC Code,Exchange,Market Currency
300,KR-4,Asia Pacific,East Asia,South Korea,Hyundai Engineering & Construction,Construction & Engineering,S64509888,KR7000720003,6450988,,,720,XKRX,Korea Stock Exchange,KRW
301,KR-5,Asia Pacific,East Asia,South Korea,Samsung Fire & Marine Insurance Lt,Insurance,S61552501,KR7000810002,6155250,,,810,XKRX,Korea Stock Exchange,KRW
302,KR-6,Asia Pacific,East Asia,South Korea,Cj Corp,Food & Tobacco,S61895165,KR7001040005,6189516,,,1040,XKRX,Korea Stock Exchange,KRW
303,KR-7,Asia Pacific,East Asia,South Korea,Korean Air Lines Ltd,Passenger Transportation Services,S64967664,KR7003490000,6496766,,,3490,XKRX,Korea Stock Exchange,KRW
304,KR-8,Asia Pacific,East Asia,South Korea,Lg Corp,Professional & Commercial Services,S65370306,KR7003550001,6537030,,,3550,XKRX,Korea Stock Exchange,KRW
305,KR-9,Asia Pacific,East Asia,South Korea,Posco Future M Ltd,Construction Materials,S64194517,KR7003670007,6419451,,,3670,XKRX,Korea Stock Exchange,KRW
306,KR-10,Asia Pacific,East Asia,South Korea,Hyundai Steel,Metals & Mining,S64618507,KR7004020004,6461850,,,4020,XKRX,Korea Stock Exchange,KRW
307,KR-11,Asia Pacific,East Asia,South Korea,Cosmoam&T Ltd,Chemicals,S67667154,KR7005070008,6766715,,,5070,XKRX,Korea Stock Exchange,KRW
308,KR-12,Asia Pacific,East Asia,South Korea,Hyundai Motor,Automobiles & Auto Parts,S64510555,KR7005380001,6451055,,,5380,XKRX,Korea Stock Exchange,KRW
309,KR-13,Asia Pacific,East Asia,South Korea,Hyundai Motor S1 Pref,Automobiles & Auto Parts,S64510225,KR7005381009,6451022,,,5385,XKRX,Korea Stock Exchange,KRW
310,KR-14,Asia Pacific,East Asia,South Korea,Hyundai Motor S2 Pref,Automobiles & Auto Parts,S61482725,KR7005382007,6148272,,,5387,XKRX,Korea Stock Exchange,KRW
311,KR-15,Asia Pacific,East Asia,South Korea,Posco,Metals & Mining,S66932336,KR7005490008,6693233,,,5490,XKRX,Korea Stock Exchange,KRW
312,KR-16,Asia Pacific,East Asia,South Korea,Db Insurance Ltd,Insurance,S61559373,KR7005830005,6155937,,,5830,XKRX,Korea Stock Exchange,KRW
313,KR-17,Asia Pacific,East Asia,South Korea,Samsung Electronics Ltd,Consumer Electronics,S67717207,KR7005930003,6771720,,,5930,XKRX,Korea Stock Exchange,KRW
314,KR-18,Asia Pacific,East Asia,South Korea,Samsung Electronics Non Voting Pre,Consumer Electronics,S67738120,KR7005931001,6773812,,,5935,XKRX,Korea Stock Exchange,KRW
315,KR-19,Asia Pacific,East Asia,South Korea,Nh Investment & Securities Ltd,Capital Markets & Advisory,S65370850,KR7005940002,6537085,,,5940,XKRX,Korea Stock Exchange,KRW
316,KR-20,Asia Pacific,East Asia,South Korea,Samsung Sdi Ltd,Diversified Retail,S67716456,KR7006400006,6771645,,,6400,XKRX,Korea Stock Exchange,KRW
317,KR-21,Asia Pacific,East Asia,South Korea,Mirae Asset Securities,Capital Markets & Advisory,S62496583,KR7006800007,6249658,,,6800,XKRX,Korea Stock Exchange,KRW
318,KR-22,Asia Pacific,East Asia,South Korea,Hotel Shilla Ltdinary Shares Korea,Transport Infrastructure,S64403322,KR7008770000,6440332,,,8770,XKRX,Korea Stock Exchange,KRW
319,KR-23,Asia Pacific,East Asia,South Korea,Samsung Electro Mechanics Ltd,Semiconductors & Chip Technologies,S67716894,KR7009150004,6771689,,,9150,XKRX,Korea Stock Exchange,KRW
320,KR-24,Asia Pacific,East Asia,South Korea,Hd Korea Shipbuilding & Offshore E,"Machinery, Equipment & Components",S64466204,KR7009540006,6446620,,,9540,XKRX,Korea Stock Exchange,KRW
321,KR-25,Asia Pacific,East Asia,South Korea,Hanwha Solutions Corp,Renewable Energy,S64077688,KR7009830001,6407768,,,9830,XKRX,Korea Stock Exchange,KRW
322,KR-26,Asia Pacific,East Asia,South Korea,Korea Zinc Inc,Metals & Mining,S64954282,KR7010130003,6495428,,,10130,XKRX,Korea Stock Exchange,KRW
323,KR-27,Asia Pacific,East Asia,South Korea,Samsung Heavy Industries Ltd,"Machinery, Equipment & Components",S67722173,KR7010140002,6772217,,,10140,XKRX,Korea Stock Exchange,KRW
324,KR-28,Asia Pacific,East Asia,South Korea,Hyundai Mipo Dockyard Ltd,"Machinery, Equipment & Components",S64510662,KR7010620003,6451066,,,10620,XKRX,Korea Stock Exchange,KRW
325,KR-29,Asia Pacific,East Asia,South Korea,S-Oil Corp,Oil & Gas,S64060551,KR7010950004,6406055,,,10950,XKRX,Korea Stock Exchange,KRW
326,KR-30,Asia Pacific,East Asia,South Korea,Lg Innotek Ltd,Electronic Components & Systems,,KR7011070000,B39Z8G8,,,11070,XKRX,Korea Stock Exchange,KRW
327,KR-31,Asia Pacific,East Asia,South Korea,Lotte Chemical Corp,Chemicals,S64400203,KR7011170008,6440020,,,11170,XKRX,Korea Stock Exchange,KRW
328,KR-32,Asia Pacific,East Asia,South Korea,Hmm Ltd,Freight & Logistics Services,S64058696,KR7011200003,6405869,,,11200,XKRX,Korea Stock Exchange,KRW
329,KR-33,Asia Pacific,East Asia,South Korea,Kumho Petro Chemical Ltd,Automobiles & Auto Parts,S64993231,KR7011780004,6499323,,,11780,XKRX,Korea Stock Exchange,KRW
330,KR-34,Asia Pacific,East Asia,South Korea,Skc Ltd,Chemicals,S60180858,KR7011790003,6018085,,,11790,XKRX,Korea Stock Exchange,KRW
331,KR-35,Asia Pacific,East Asia,South Korea,Hyundai Mobis Ltd,Automobiles & Auto Parts,S64495443,KR7012330007,6449544,,,12330,XKRX,Korea Stock Exchange,KRW
332,KR-36,Asia Pacific,East Asia,South Korea,Hanwha Aerospace Ltd,Aerospace & Defense,S67726711,KR7012450003,6772671,,,12450,XKRX,Korea Stock Exchange,KRW
333,KR-37,Asia Pacific,East Asia,South Korea,Korea Electric Power Corp,Electrical Utilities & IPPs,S64957301,KR7015760002,6495730,,,15760,XKRX,Korea Stock Exchange,KRW
334,KR-38,Asia Pacific,East Asia,South Korea,Samsung Securities Ltd,Capital Markets & Advisory,S64084486,KR7016360000,6408448,,,16360,XKRX,Korea Stock Exchange,KRW
335,KR-39,Asia Pacific,East Asia,South Korea,Samsung Sds Ltd,Software & IT Solutions / Digital Services,,KR7018260000,BRS2KY0,,,18260,XKRX,Korea Stock Exchange,KRW
336,KR-40,Asia Pacific,East Asia,South Korea,Hanon Systems,Automobiles & Auto Parts,,KR7018880005,B00LR01,,,18880,XKRX,Korea Stock Exchange,KRW
337,KR-41,Asia Pacific,East Asia,South Korea,Iljin Materials,"Machinery, Equipment & Components",,KR7020150009,B45LHQ0,,,20150,XKRX,Korea Stock Exchange,KRW
338,KR-42,Asia Pacific,East Asia,South Korea,Coway Ltd,Consumer & Household Products,S61734018,KR7021240007,6173401,,,21240,XKRX,Korea Stock Exchange,KRW
339,KR-43,Asia Pacific,East Asia,South Korea,Lotte Shopping Ltd,Diversified Retail,,KR7023530009,B0WGPZ5,,,23530,XKRX,Korea Stock Exchange,KRW
340,KR-44,Asia Pacific,East Asia,South Korea,Industrial Bank Of Korea,Banking Services,S64629728,KR7024110009,6462972,,,24110,XKRX,Korea Stock Exchange,KRW
341,KR-45,Asia Pacific,East Asia,South Korea,Samsung Engineering Ltd,Construction & Engineering,S67652396,KR7028050003,6765239,,,28050,XKRX,Korea Stock Exchange,KRW
342,KR-46,Asia Pacific,East Asia,South Korea,Samsung C&T Corp,Industrial Distributors,,KR7028260008,BSXN8K7,,,28260,XKRX,Korea Stock Exchange,KRW
343,KR-47,Asia Pacific,East Asia,South Korea,Hlb Inc,Medical Devices & Supplies,S65174070,KR7028300002,6517407,,,28300,XKRX,Korea Stock Exchange,KRW
344,KR-48,Asia Pacific,East Asia,South Korea,Pan Ocean Ltd,Freight & Logistics Services,,KR7028670008,B24FX49,,,28670,XKRX,Korea Stock Exchange,KRW
345,KR-49,Asia Pacific,East Asia,South Korea,Kt Corp,Telecommunications Services,S65053167,KR7030200000,6505316,,,30200,XKRX,Korea Stock Exchange,KRW
346,KR-50,Asia Pacific,East Asia,South Korea,Lg Uplus Corp,Telecommunications Services,S62909023,KR7032640005,6290902,,,32640,XKRX,Korea Stock Exchange,KRW
347,KR-51,Asia Pacific,East Asia,South Korea,Samsung Life Ltd,Insurance,,KR7032830002,B12C0T9,,,32830,XKRX,Korea Stock Exchange,KRW
348,KR-52,Asia Pacific,East Asia,South Korea,Kt&G Corp,Food & Tobacco,S61750766,KR7033780008,6175076,,,33780,XKRX,Korea Stock Exchange,KRW
349,KR-53,Asia Pacific,East Asia,South Korea,Doosan Enerbility Ltd,"Machinery, Equipment & Components",S62946702,KR7034020008,6294670,,,34020,XKRX,Korea Stock Exchange,KRW
350,KR-54,Asia Pacific,East Asia,South Korea,Lg Display Ltd,Electronic Components & Systems,,KR7034220004,B01VZN9,,,34220,XKRX,Korea Stock Exchange,KRW
351,KR-55,Asia Pacific,East Asia,South Korea,Sk Inc,Oil & Gas,,KR7034730002,B39Z8L3,,,34730,XKRX,Korea Stock Exchange,KRW
352,KR-56,Asia Pacific,East Asia,South Korea,Kangwon Land Inc,Hotels & Entertainment Services,S66834490,KR7035250000,6683449,,,35250,XKRX,Korea Stock Exchange,KRW
353,KR-57,Asia Pacific,East Asia,South Korea,Naver Corp,Software & IT Solutions / Digital Services,S65603938,KR7035420009,6560393,,,35420,XKRX,Korea Stock Exchange,KRW
354,KR-58,Asia Pacific,East Asia,South Korea,Kakao Corp,Software & IT Solutions / Digital Services,S61940375,KR7035720002,6194037,,,35720,XKRX,Korea Stock Exchange,KRW
355,KR-59,Asia Pacific,East Asia,South Korea,Ncsoft Corp,Software & IT Solutions / Digital Services,S62641899,KR7036570000,6264189,,,36570,XKRX,Korea Stock Exchange,KRW
356,KR-60,Asia Pacific,East Asia,South Korea,Posco International Corp,Industrial Distributors,S63442743,KR7047050000,6344274,,,47050,XKRX,Korea Stock Exchange,KRW
357,KR-61,Asia Pacific,East Asia,South Korea,Korea Aerospace Industries Ltd,Aerospace & Defense,,KR7047810007,B3N3363,,,47810,XKRX,Korea Stock Exchange,KRW
358,KR-62,Asia Pacific,East Asia,South Korea,Lg H & H Ltd,Professional & Commercial Services,S63444566,KR7051900009,6344456,,,51900,XKRX,Korea Stock Exchange,KRW
359,KR-63,Asia Pacific,East Asia,South Korea,Lg Chem Ltd,Chemicals,S63469134,KR7051910008,6346913,,,51910,XKRX,Korea Stock Exchange,KRW
360,KR-64,Asia Pacific,East Asia,South Korea,Lg Chem Preferred Stock Ltd,Chemicals,S63469241,KR7051911006,6346924,,,51915,XKRX,Korea Stock Exchange,KRW
361,KR-65,Asia Pacific,East Asia,South Korea,Shinhan Financial Group Ltd,Banking Services,S63975023,KR7055550008,6397502,,,55550,XKRX,Korea Stock Exchange,KRW
362,KR-66,Asia Pacific,East Asia,South Korea,Lg Electronics Inc,Consumer Electronics,S65207391,KR7066570003,6520739,,,66570,XKRX,Korea Stock Exchange,KRW
363,KR-67,Asia Pacific,East Asia,South Korea,L&F Ltd,Chemicals,S65786089,KR7066970005,6578608,,,66970,XKRX,Korea Stock Exchange,KRW
364,KR-68,Asia Pacific,East Asia,South Korea,Celltrion Inc,Biotechnology & Life Sciences,,KR7068270008,B0C5YV1,,,68270,XKRX,Korea Stock Exchange,KRW
365,KR-69,Asia Pacific,East Asia,South Korea,Celltrion Pharm Inc,Pharmaceuticals,,KR7068760008,B0V3YP0,,,68760,XKRX,Korea Stock Exchange,KRW
366,KR-70,Asia Pacific,East Asia,South Korea,Korea Investment Holdings Ltd,Capital Markets & Advisory,S66545864,KR7071050009,6654586,,,71050,XKRX,Korea Stock Exchange,KRW
367,KR-71,Asia Pacific,East Asia,South Korea,Gs Holdings,Electrical Utilities & IPPs,,KR7078930005,B01RJV3,,,78930,XKRX,Korea Stock Exchange,KRW
368,KR-72,Asia Pacific,East Asia,South Korea,Hyundai Glovis Ltd,Freight & Logistics Services,,KR7086280005,B0V3XR5,,,86280,XKRX,Korea Stock Exchange,KRW
369,KR-73,Asia Pacific,East Asia,South Korea,Hana Financial Group Inc,Banking Services,,KR7086790003,B0RNRF5,,,86790,XKRX,Korea Stock Exchange,KRW
370,KR-74,Asia Pacific,East Asia,South Korea,Amorepacific Corp,Consumer & Household Products,,KR7090430000,B15SK50,,,90430,XKRX,Korea Stock Exchange,KRW
371,KR-75,Asia Pacific,East Asia,South Korea,Celltrion Healthcare Ltd,Pharmaceuticals,,KR7091990002,BYZ6DH8,,,91990,XKRX,Korea Stock Exchange,KRW
372,KR-76,Asia Pacific,East Asia,South Korea,Sk Innovation Ltd,Oil & Gas,,KR7096770003,B232R05,,,96770,XKRX,Korea Stock Exchange,KRW
373,KR-77,Asia Pacific,East Asia,South Korea,Sk Innovation Co Ltd,Oil & Gas,,KRA0967701D0,BPXZM99,,,96775,XKRX,Korea Stock Exchange,KRW
374,KR-78,Asia Pacific,East Asia,South Korea,Cj Cheiljedang Corp,Food & Tobacco,,KR7097950000,B2492F5,,,97950,XKRX,Korea Stock Exchange,KRW
375,KR-79,Asia Pacific,East Asia,South Korea,Kb Financial Group Inc,Banking Services,,KR7105560007,B3DF0Y6,,,105560,XKRX,Korea Stock Exchange,KRW
376,KR-80,Asia Pacific,East Asia,South Korea,Hanmi Pharm Ltd,Pharmaceuticals,,KR7128940004,B613DJ9,,,128940,XKRX,Korea Stock Exchange,KRW
377,KR-81,Asia Pacific,East Asia,South Korea,Meritz Financial Group Inc,Holding Companies,,KR7138040001,B4WRJD2,,,138040,XKRX,Korea Stock Exchange,KRW
378,KR-82,Asia Pacific,East Asia,South Korea,E-Mart Inc,Food & Drug Retailing,,KR7139480008,B682TF7,,,139480,XKRX,Korea Stock Exchange,KRW
379,KR-83,Asia Pacific,East Asia,South Korea,Hankook Tire & Technology Ltd,Automobiles & Auto Parts,,KR7161390000,B7T5KQ0,,,161390,XKRX,Korea Stock Exchange,KRW
380,KR-84,Asia Pacific,East Asia,South Korea,Samsung Biologics Ltd,Pharmaceuticals,,KR7207940008,BYNJCV6,,,207940,XKRX,Korea Stock Exchange,KRW
381,KR-85,Asia Pacific,East Asia,South Korea,Doosan Bobcat Inc,"Machinery, Equipment & Components",,KR7241560002,BYX9GP8,,,241560,XKRX,Korea Stock Exchange,KRW
382,KR-86,Asia Pacific,East Asia,South Korea,Ecopro Bm Ltd,"Machinery, Equipment & Components",,KR7247540008,BJ321P7,,,247540,XKRX,Korea Stock Exchange,KRW
383,KR-87,Asia Pacific,East Asia,South Korea,Netmarble Corp,Software & IT Solutions / Digital Services,,KR7251270005,BF2S426,,,251270,XKRX,Korea Stock Exchange,KRW
384,KR-88,Asia Pacific,East Asia,South Korea,Krafton Inc,Software & IT Solutions / Digital Services,,KR7259960003,BMBP900,,,259960,XKRX,Korea Stock Exchange,KRW
385,KR-89,Asia Pacific,East Asia,South Korea,Pearlabyss Corp,Software & IT Solutions / Digital Services,,KR7263750002,BYX56S9,,,263750,XKRX,Korea Stock Exchange,KRW
386,KR-90,Asia Pacific,East Asia,South Korea,Hd Hyundai Ltd,Oil & Gas,,KR7267250009,BD4HFT1,,,267250,XKRX,Korea Stock Exchange,KRW
387,KR-91,Asia Pacific,East Asia,South Korea,Orion Corp,Food & Tobacco,,KR7271560005,BDVLJ72,,,271560,XKRX,Korea Stock Exchange,KRW
388,KR-92,Asia Pacific,East Asia,South Korea,Bgf Retail Ltd,Food & Drug Retailing,,KR7282330000,BD95QN1,,,282330,XKRX,Korea Stock Exchange,KRW
389,KR-93,Asia Pacific,East Asia,South Korea,Kakao Games Corp,Software & IT Solutions / Digital Services,,KR7293490009,BMGYMB4,,,293490,XKRX,Korea Stock Exchange,KRW
390,KR-94,Asia Pacific,East Asia,South Korea,Sk Bioscience Ltd,Pharmaceuticals,,KR7302440003,BMG75K3,,,302440,XKRX,Korea Stock Exchange,KRW
391,KR-95,Asia Pacific,East Asia,South Korea,Woori Financial Group Inc,Banking Services,,KR7316140003,BGHWH98,,,316140,XKRX,Korea Stock Exchange,KRW
392,KR-96,Asia Pacific,East Asia,South Korea,Kakaobank Corp,Banking Services,,KR7323410001,BNXKTM2,,,323410,XKRX,Korea Stock Exchange,KRW
393,KR-97,Asia Pacific,East Asia,South Korea,Sk Biopharmaceuticals Ltd,Pharmaceuticals,,KR7326030004,BLF9YV7,,,326030,XKRX,Korea Stock Exchange,KRW
394,KR-98,Asia Pacific,East Asia,South Korea,Hd Hyundai Heavy Industries Ltd,"Machinery, Equipment & Components",,KR7329180004,BMDHSH4,,,329180,XKRX,Korea Stock Exchange,KRW
395,KR-99,Asia Pacific,East Asia,South Korea,Hybe Ltd,Media & Publishing,,KR7352820005,BNGCJ25,,,352820,XKRX,Korea Stock Exchange,KRW
396,KR-100,Asia Pacific,East Asia,South Korea,Sk Ie Technology Ltd,"Machinery, Equipment & Components",,KR7361610009,BMDXML4,,,361610,XKRX,Korea Stock Exchange,KRW
397,KR-101,Asia Pacific,East Asia,South Korea,Lg Energy Solution Ltd,"Machinery, Equipment & Components",,KR7373220003,BNSP8W5,,,373220,XKRX,Korea Stock Exchange,KRW
398,KR-102,Asia Pacific,East Asia,South Korea,Kakaopay Corp,Fintech Services / Digital Financial Platforms,,KR7377300009,BP8ZCS3,,,377300,XKRX,Korea Stock Exchange,KRW
399,KR-103,Asia Pacific,East Asia,South Korea,F&F Ltd,Textiles & Apparel,,KR7383220001,BP2NF51,,,383220,XKRX,Korea Stock Exchange,KRW
400,KR-104,Asia Pacific,East Asia,South Korea,Sk Square Ltd,Capital Markets & Advisory,,KR7402340004,BMG3GS6,,,402340,XKRX,Korea Stock Exchange,KRW
401,TW-1,Asia Pacific,East Asia,Taiwan,Taiwan Cement Corp,Construction Materials,,TW0001101004,,,,1101,XTAI,Taiwan Stock Exchange,TWD
402,TW-2,Asia Pacific,East Asia,Taiwan,Asia Cement Corp,Construction Materials,,TW0001102002,,,,1102,XTAI,Taiwan Stock Exchange,TWD
403,TW-3,Asia Pacific,East Asia,Taiwan,Uni-President Enterprises Corp,Food & Tobacco,,TW0001216000,,,,1216,XTAI,Taiwan Stock Exchange,TWD
404,TW-4,Asia Pacific,East Asia,Taiwan,Formosa Plastics Corp,Chemicals,,TW0001301000,,,,1301,XTAI,Taiwan Stock Exchange,TWD
405,TW-5,Asia Pacific,East Asia,Taiwan,Nan Ya Plastics Corp,Chemicals,,TW0001303006,,,,1303,XTAI,Taiwan Stock Exchange,TWD
406,TW-6,Asia Pacific,East Asia,Taiwan,Formosa Chemicals & Fibre Corp,Chemicals,,TW0001326007,,,,1326,XTAI,Taiwan Stock Exchange,TWD
407,TW-7,Asia Pacific,East Asia,Taiwan,Far Eastern New Century Corp,Consumer Goods Conglomerates,,TW0001402006,,,,1402,XTAI,Taiwan Stock Exchange,TWD
408,TW-8,Asia Pacific,East Asia,Taiwan,Eclat Textile Ltd,Textiles & Apparel,,TW0001476000,,,,1476,XTAI,Taiwan Stock Exchange,TWD
409,TW-9,Asia Pacific,East Asia,Taiwan,Airtac International Group,"Machinery, Equipment & Components",,KYG014081064,,,,1590,XTAI,Taiwan Stock Exchange,TWD
410,TW-10,Asia Pacific,East Asia,Taiwan,Walsin Lihwa Corp,"Machinery, Equipment & Components",,TW0001605004,,,,1605,XTAI,Taiwan Stock Exchange,TWD
411,TW-11,Asia Pacific,East Asia,Taiwan,China Steel Corp,Metals & Mining,,TW0002002003,,,,2002,XTAI,Taiwan Stock Exchange,TWD
412,TW-12,Asia Pacific,East Asia,Taiwan,Cheng Shin Rubber Industry Ltd,Automobiles & Auto Parts,,TW0002105004,,,,2105,XTAI,Taiwan Stock Exchange,TWD
413,TW-13,Asia Pacific,East Asia,Taiwan,Hotai Motor Ltd,Specialty Retailers,,TW0002207008,,,,2207,XTAI,Taiwan Stock Exchange,TWD
414,TW-14,Asia Pacific,East Asia,Taiwan,Lite On Technology Corp,Consumer Electronics,,TW0002301009,,,,2301,XTAI,Taiwan Stock Exchange,TWD
415,TW-15,Asia Pacific,East Asia,Taiwan,United Micro Electronics Corp,Semiconductors & Chip Technologies,,TW0002303005,,,,2303,XTAI,Taiwan Stock Exchange,TWD
416,TW-16,Asia Pacific,East Asia,Taiwan,Delta Electronics Inc,"Machinery, Equipment & Components",,TW0002308004,,,,2308,XTAI,Taiwan Stock Exchange,TWD
417,TW-17,Asia Pacific,East Asia,Taiwan,Hon Hai Precision Industry Ltd,Electronic Components & Systems,,TW0002317005,,,,2317,XTAI,Taiwan Stock Exchange,TWD
418,TW-18,Asia Pacific,East Asia,Taiwan,Compal Electronics Inc,Consumer Electronics,,TW0002324001,,,,2324,XTAI,Taiwan Stock Exchange,TWD
419,TW-19,Asia Pacific,East Asia,Taiwan,Yageo Corp,Electronic Components & Systems,,TW0002327004,,,,2327,XTAI,Taiwan Stock Exchange,TWD
420,TW-20,Asia Pacific,East Asia,Taiwan,Winbond Electronics Corp,Semiconductors & Chip Technologies,,TW0002344009,,,,2344,XTAI,Taiwan Stock Exchange,TWD
421,TW-21,Asia Pacific,East Asia,Taiwan,Accton Technology Corp,Communications & Networking,,TW0002345006,,,,2345,XTAI,Taiwan Stock Exchange,TWD
422,TW-22,Asia Pacific,East Asia,Taiwan,Synnex Technology International Co,Consumer Electronics,,TW0002347002,,,,2347,XTAI,Taiwan Stock Exchange,TWD
423,TW-23,Asia Pacific,East Asia,Taiwan,Acer,Consumer Electronics,,TW0002353000,,,,2353,XTAI,Taiwan Stock Exchange,TWD
424,TW-24,Asia Pacific,East Asia,Taiwan,Inventec Corp,Consumer Electronics,,TW0002356003,,,,2356,XTAI,Taiwan Stock Exchange,TWD
425,TW-25,Asia Pacific,East Asia,Taiwan,Asustek Computer Inc,Consumer Electronics,,TW0002357001,,,,2357,XTAI,Taiwan Stock Exchange,TWD
426,TW-26,Asia Pacific,East Asia,Taiwan,Micro-Star International Ltd,Consumer Electronics,,TW0002377009,,,,2377,XTAI,Taiwan Stock Exchange,TWD
427,TW-27,Asia Pacific,East Asia,Taiwan,Realtek Semiconductor Corp,Semiconductors & Chip Technologies,,TW0002379005,,,,2379,XTAI,Taiwan Stock Exchange,TWD
428,TW-28,Asia Pacific,East Asia,Taiwan,Quanta Computer Inc,Consumer Electronics,,TW0002382009,,,,2382,XTAI,Taiwan Stock Exchange,TWD
429,TW-29,Asia Pacific,East Asia,Taiwan,Advantech Ltd,Consumer Electronics,,TW0002395001,,,,2395,XTAI,Taiwan Stock Exchange,TWD
430,TW-30,Asia Pacific,East Asia,Taiwan,Nanya Technology Corp,Semiconductors & Chip Technologies,,TW0002408002,,,,2408,XTAI,Taiwan Stock Exchange,TWD
431,TW-31,Asia Pacific,East Asia,Taiwan,Auo Corp,Electronic Components & Systems,,TW0002409000,,,,2409,XTAI,Taiwan Stock Exchange,TWD
432,TW-32,Asia Pacific,East Asia,Taiwan,Chunghwa Telecom Ltd,Telecommunications Services,,TW0002412004,,,,2412,XTAI,Taiwan Stock Exchange,TWD
433,TW-33,Asia Pacific,East Asia,Taiwan,Mediatek Inc,Semiconductors & Chip Technologies,,TW0002454006,,,,2454,XTAI,Taiwan Stock Exchange,TWD
434,TW-34,Asia Pacific,East Asia,Taiwan,Catcher Technology Ltd,Electronic Components & Systems,,TW0002474004,,,,2474,XTAI,Taiwan Stock Exchange,TWD
435,TW-35,Asia Pacific,East Asia,Taiwan,Evergreen Marine Corp (Taiwan) Ltd,Freight & Logistics Services,,TW0002603008,,,,2603,XTAI,Taiwan Stock Exchange,TWD
436,TW-36,Asia Pacific,East Asia,Taiwan,Yang Ming Marine Transport Corp,Freight & Logistics Services,,TW0002609005,,,,2609,XTAI,Taiwan Stock Exchange,TWD
437,TW-37,Asia Pacific,East Asia,Taiwan,China Airlines Ltd,Passenger Transportation Services,,TW0002610003,,,,2610,XTAI,Taiwan Stock Exchange,TWD
438,TW-38,Asia Pacific,East Asia,Taiwan,Wan Hai Lines Ltd,Freight & Logistics Services,,TW0002615002,,,,2615,XTAI,Taiwan Stock Exchange,TWD
439,TW-39,Asia Pacific,East Asia,Taiwan,Eva Airways Corp,Passenger Transportation Services,,TW0002618006,,,,2618,XTAI,Taiwan Stock Exchange,TWD
440,TW-40,Asia Pacific,East Asia,Taiwan,Taiwan High Speed Rail Corp,Passenger Transportation Services,,TW0002633005,,,,2633,XTAI,Taiwan Stock Exchange,TWD
441,TW-41,Asia Pacific,East Asia,Taiwan,Chang Hwa Commercial Bank Ltd,Banking Services,,TW0002801008,,,,2801,XTAI,Taiwan Stock Exchange,TWD
442,TW-42,Asia Pacific,East Asia,Taiwan,Taiwan Business Bank Ltd,Banking Services,,TW0002834009,,,,2834,XTAI,Taiwan Stock Exchange,TWD
443,TW-43,Asia Pacific,East Asia,Taiwan,Hua Nan Financial Holdings Ltd,Banking Services,,TW0002880002,,,,2880,XTAI,Taiwan Stock Exchange,TWD
444,TW-44,Asia Pacific,East Asia,Taiwan,Fubon Financial Holding Ltd,Insurance,,TW0002881000,,,,2881,XTAI,Taiwan Stock Exchange,TWD
445,TW-45,Asia Pacific,East Asia,Taiwan,Cathay Financial Holding Ltd,Insurance,,TW0002882008,,,,2882,XTAI,Taiwan Stock Exchange,TWD
446,TW-46,Asia Pacific,East Asia,Taiwan,China Development Financial Holdin,Insurance,,TW0002883006,,,,2883,XTAI,Taiwan Stock Exchange,TWD
447,TW-47,Asia Pacific,East Asia,Taiwan,E.Sun Financial Holding Ltd,Banking Services,,TW0002884004,,,,2884,XTAI,Taiwan Stock Exchange,TWD
448,TW-48,Asia Pacific,East Asia,Taiwan,Yuanta Financial Holding Ltd,Capital Markets & Advisory,,TW0002885001,,,,2885,XTAI,Taiwan Stock Exchange,TWD
449,TW-49,Asia Pacific,East Asia,Taiwan,Mega Financial Holding Ltd,Banking Services,,TW0002886009,,,,2886,XTAI,Taiwan Stock Exchange,TWD
450,TW-50,Asia Pacific,East Asia,Taiwan,Taishin Financial Holding Ltd,Banking Services,,TW0002887007,,,,2887,XTAI,Taiwan Stock Exchange,TWD
451,TW-51,Asia Pacific,East Asia,Taiwan,Shin Kong Financial Holding Ltd,Insurance,,TW0002888005,,,,2888,XTAI,Taiwan Stock Exchange,TWD
452,TW-52,Asia Pacific,East Asia,Taiwan,Sinopac Financial Holdings Ltd,Banking Services,,TW0002890001,,,,2890,XTAI,Taiwan Stock Exchange,TWD
453,TW-53,Asia Pacific,East Asia,Taiwan,Ctbc Financial Holding Ltd,Banking Services,,TW0002891009,,,,2891,XTAI,Taiwan Stock Exchange,TWD
454,TW-54,Asia Pacific,East Asia,Taiwan,First Financial Holding Ltd,Banking Services,,TW0002892007,,,,2892,XTAI,Taiwan Stock Exchange,TWD
455,TW-55,Asia Pacific,East Asia,Taiwan,President Chain Store Corp,Food & Drug Retailing,,TW0002912003,,,,2912,XTAI,Taiwan Stock Exchange,TWD
456,TW-56,Asia Pacific,East Asia,Taiwan,Largan Precision Ltd,Consumer Electronics,,TW0003008009,,,,3008,XTAI,Taiwan Stock Exchange,TWD
457,TW-57,Asia Pacific,East Asia,Taiwan,Novatek Microelectronics Corp,Semiconductors & Chip Technologies,,TW0003034005,,,,3034,XTAI,Taiwan Stock Exchange,TWD
458,TW-58,Asia Pacific,East Asia,Taiwan,Unimicron Technology Corp,Semiconductors & Chip Technologies,,TW0003037008,,,,3037,XTAI,Taiwan Stock Exchange,TWD
459,TW-59,Asia Pacific,East Asia,Taiwan,Taiwan Mobile Ltd,Telecommunications Services,,TW0003045001,,,,3045,XTAI,Taiwan Stock Exchange,TWD
