date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2024-05-14,Japanese Yen,29593,106099,23,-4604,9.9,35.7
2024-05-21,Japanese Yen,24064,107631,-5529,1532,8,35.7
2024-05-28,Japanese Yen,21005,114950,-3059,7319,6.5,35.3
2024-06-04,Japanese Yen,36986,106798,15981,-8152,12.2,35.2
2024-06-11,Japanese Yen,23310,110501,-13676,3703,7.3,34.6
2024-06-18,Japanese Yen,25633,116030,2323,5529,8.6,39.1
2024-06-25,Japanese Yen,30032,139676,4399,23646,8.8,41.1
2024-07-02,Japanese Yen,30607,139789,575,113,8.7,40
2024-07-09,Japanese Yen,33815,144450,3208,4661,9.7,41.4
2024-07-16,Japanese Yen,30754,105799,-3061,-38651,10,34.4
2024-07-23,Japanese Yen,37264,95860,6510,-9939,12.1,31.2
2024-07-30,Japanese Yen,27725,98058,-9539,2198,9.1,32.3
2024-08-06,Japanese Yen,27905,52063,180,-45995,9.3,17.4
2024-08-13,Japanese Yen,43859,46274,15954,-5789,13.9,14.7
2024-08-20,Japanese Yen,37384,47877,-6475,1603,11.8,15.1
2024-08-27,Japanese Yen,32111,53602,-5273,5725,10.1,16.8
2024-09-03,Japanese Yen,34653,51496,2542,-2106,10.6,15.8
2024-09-10,Japanese Yen,36657,51229,2004,-267,9.7,13.6
2024-09-17,Japanese Yen,30066,45846,-6591,-5383,15.1,23
2024-09-24,Japanese Yen,36841,42289,6775,-3557,17.7,20.4
2024-10-01,Japanese Yen,38018,36643,1177,-5646,19.4,18.7
2024-10-08,Japanese Yen,38912,30971,894,-5672,19.8,15.7
2024-10-15,Japanese Yen,37868,28355,-1044,-2616,19.1,14.3
2024-10-22,Japanese Yen,45083,38257,7215,9902,21.7,18.5
2024-10-29,Japanese Yen,44746,48208,-337,9951,19.8,21.3
2024-11-05,Japanese Yen,32546,45268,-12200,-2940,13.8,19.2
2024-11-12,Japanese Yen,24817,54460,-7729,9192,9.6,21.1
2024-11-19,Japanese Yen,26487,52854,1670,-1606,10.4,20.8
2024-11-26,Japanese Yen,30485,53854,3998,1000,12,21.2
2024-12-03,Japanese Yen,31142,56327,657,2473,12.1,21.9
2024-12-10,Japanese Yen,30677,54242,-465,-2085,11.2,19.7
2024-12-17,Japanese Yen,22969,60105,-7708,5863,12.6,33.1
2024-12-24,Japanese Yen,31241,68682,8272,8577,15.6,34.2
2024-12-31,Japanese Yen,31671,73989,430,5307,15.3,35.7
2025-01-07,Japanese Yen,24057,77219,-7614,3230,11.3,36.3
2025-01-14,Japanese Yen,25130,77511,1073,292,11.2,34.6
2025-01-21,Japanese Yen,27591,67227,2461,-10284,13,31.8
2025-01-28,Japanese Yen,24923,59098,-2668,-8129,11.5,27.3
2025-02-04,Japanese Yen,33050,62138,8127,3040,14.3,26.8
2025-02-11,Japanese Yen,35523,66542,2473,4404,13,24.3
2025-02-18,Japanese Yen,43974,67824,8451,1282,15.6,24.1
2025-02-25,Japanese Yen,47598,59318,3624,-8506,14.5,18
2025-03-04,Japanese Yen,47578,45028,-20,-14290,13.4,12.7
2025-03-11,Japanese Yen,46055,45638,-1523,610,10.3,10.2
2025-03-18,Japanese Yen,40348,46181,-5707,543,13.6,15.6
2025-03-25,Japanese Yen,41782,41473,1434,-4708,13.8,13.7
2025-04-01,Japanese Yen,48928,37665,7146,-3808,15.7,12.1
2025-04-08,Japanese Yen,52436,33203,3508,-4462,16.3,10.4
2025-04-15,Japanese Yen,51122,33022,-1314,-181,15.1,9.7
2025-04-22,Japanese Yen,50802,31359,-320,-1663,14.5,8.9
2025-04-29,Japanese Yen,50238,30627,-564,-732,13.7,8.4
2025-05-06,Japanese Yen,54358,29708,4120,-919,14.5,7.9
2025-05-13,Japanese Yen,55015,19972,657,-9736,15.3,5.6
2025-05-20,Japanese Yen,55915,17418,900,-2554,15.2,4.7
2025-05-27,Japanese Yen,49246,25171,-6669,7753,13.1,6.7
2025-06-03,Japanese Yen,49497,23347,251,-1824,13.5,6.4
2025-06-10,Japanese Yen,44731,24112,-4766,765,11.5,6.2
2025-06-17,Japanese Yen,45713,27930,982,3818,14.4,8.8
2025-06-24,Japanese Yen,48739,28981,3026,1051,15.5,9.2
2025-07-01,Japanese Yen,43066,26420,-5673,-2561,13.7,8.4
2025-07-08,Japanese Yen,42605,32223,-461,5803,13.8,10.4
2025-07-15,Japanese Yen,42392,45751,-213,13528,13.2,14.2
2025-07-22,Japanese Yen,36995,43056,-5397,-2695,11.8,13.8
2025-07-29,Japanese Yen,37000,57878,5,14822,11.2,17.6
2025-08-05,Japanese Yen,38441,60091,1441,2213,11.4,17.8
2025-08-12,Japanese Yen,38075,73481,-366,13390,10.8,20.9
2025-08-19,Japanese Yen,33996,77350,-4079,3869,9.7,22.2
2025-08-26,Japanese Yen,37627,79015,3631,1665,10.5,22.1
2025-09-02,Japanese Yen,37470,93913,-157,14898,9,22.7
2025-09-09,Japanese Yen,41473,83135,4003,-10778,10.1,20.2
2025-09-16,Japanese Yen,39642,90432,-1831,7297,13.2,30.2
2025-09-23,Japanese Yen,42138,95108,2496,4676,13.6,30.7
2025-09-30,Japanese Yen,43974,94506,1836,-602,14.4,30.9
2025-10-07,Japanese Yen,36311,91943,-7663,-2563,11.9,30.1
2025-10-14,Japanese Yen,43389,95490,7078,3547,14.2,31.3
2025-10-21,Japanese Yen,41771,88186,-1618,-7304,13.6,28.7
2025-10-28,Japanese Yen,42455,92580,684,4394,13.2,28.8
2025-11-04,Japanese Yen,39743,96359,-2712,3779,12.6,30.7
2025-11-10,Japanese Yen,41045,98659,1302,2300,13.1,31.5
2025-11-18,Japanese Yen,44380,107516,3335,8857,13.5,32.6
2025-11-25,Japanese Yen,48541,102135,4161,-5381,14.1,29.7
2025-12-02,Japanese Yen,51732,113207,3191,11072,13.1,28.7
2025-12-09,Japanese Yen,43313,132007,-8419,18800,9.3,28.4
2025-12-16,Japanese Yen,40103,122743,-3210,-9264,10.6,32.3
2025-12-23,Japanese Yen,33828,111984,-6275,-10759,11.9,39.3
2025-12-30,Japanese Yen,33087,107234,-741,-4750,11.6,37.5
2026-01-06,Japanese Yen,47898,111128,14811,3894,16.6,38.6
2026-01-13,Japanese Yen,43869,142519,-4029,31391,14.9,48.4
2026-01-20,Japanese Yen,52959,137696,9090,-4823,18.1,47.1
2026-01-27,Japanese Yen,52084,123850,-875,-13846,17.3,41.2
2026-02-03,Japanese Yen,58399,112851,6315,-10999,19.2,37.2
2026-02-10,Japanese Yen,69883,123750,11484,10899,20.9,36.9
2026-02-17,Japanese Yen,82783,112104,12900,-11646,23.4,31.6
2026-02-24,Japanese Yen,87174,113491,4391,1387,23.6,30.7
2026-03-03,Japanese Yen,88766,122991,1592,9500,21.3,29.5
2026-03-10,Japanese Yen,77546,126765,-11220,3774,18.1,29.6
2026-03-17,Japanese Yen,69103,134532,-8443,7767,21.2,41.2
2026-03-24,Japanese Yen,67921,122773,-1182,-11759,20.7,37.4
2026-03-31,Japanese Yen,77232,123414,9311,641,22.4,35.7
2026-04-07,Japanese Yen,76763,127873,-469,4459,22,36.6
2026-04-14,Japanese Yen,77737,132182,974,4309,21.9,37.3
