date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2026-02-17,Russell 2000,74561,101313,-3906,-7113,19,25.8
2026-02-24,Russell 2000,72161,108776,-2400,7463,18.2,27.5
2026-03-03,Russell 2000,76358,112949,4197,4173,19,28.2
2026-03-10,Russell 2000,83813,127173,7455,14224,20.8,31.6
2026-03-17,Russell 2000,75598,129576,-8215,2403,15.7,26.9
2026-03-24,Russell 2000,84545,133865,8947,4289,20.9,33.1
2026-03-31,Russell 2000,67123,106553,-17422,-27312,16.8,26.7
2026-04-07,Russell 2000,70849,107595,3726,1042,17.8,27.1
2026-04-14,Russell 2000,72144,122880,1295,15285,17.8,30.4
2026-04-21,Russell 2000,82501,138319,10357,15439,20.1,33.6
2026-04-28,Russell 2000,69262,134537,-13239,-3782,16.8,32.7
2026-05-05,Russell 2000,83960,139314,14698,4777,19.6,32.6
2026-05-12,Russell 2000,79980,140611,-3980,1297,18.6,32.8
2026-05-19,Russell 2000,63365,130794,-16615,-9817,15,31
2026-05-26,Russell 2000,62158,130370,-1207,-424,14.6,30.7
2026-06-02,Russell 2000,54239,127579,-7919,-2791,13.1,30.8
