date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2024-08-27,Gold,217976,17685,-4166,-11152,41.8,3.4
2024-09-03,Gold,212086,19996,-5890,2311,41.5,3.9
2024-09-10,Gold,213645,23190,1559,3194,41.8,4.5
2024-09-17,Gold,241844,25489,28199,2299,45,4.7
2024-09-24,Gold,256435,37406,14591,11917,45.4,6.6
2024-10-01,Gold,247867,33405,-8568,-4001,46.5,6.3
2024-10-08,Gold,227596,33537,-20271,132,43.7,6.4
2024-10-15,Gold,233871,34450,6275,913,43.2,6.4
2024-10-22,Gold,242427,37267,8556,2817,42.3,6.5
2024-10-29,Gold,234856,39683,-7571,2416,40.5,6.8
2024-11-05,Gold,219687,36684,-15169,-2999,39.4,6.6
2024-11-12,Gold,203661,38365,-16026,1681,38,7.2
2024-11-19,Gold,193355,38181,-10306,-184,38.4,7.6
2024-11-26,Gold,203596,24306,10241,-13875,43.1,5.1
2024-12-03,Gold,203580,22845,-16,-1461,44.1,4.9
2024-12-10,Gold,218482,22404,14902,-441,45.2,4.6
2024-12-17,Gold,201880,18378,-16602,-4026,43.3,3.9
2024-12-24,Gold,186099,20602,-15781,2224,40.9,4.5
2024-12-31,Gold,182128,15959,-3971,-4643,39.7,3.5
2025-01-07,Gold,191873,14232,9745,-1727,40.2,3
2025-01-14,Gold,206968,11346,15095,-2886,39.3,2.2
2025-01-21,Gold,226964,11095,19996,-251,39.7,1.9
2025-01-28,Gold,227871,17331,907,6236,39.5,3
2025-02-04,Gold,240485,30952,12614,13621,44.4,5.7
2025-02-11,Gold,229071,34268,-11414,3316,43.3,6.5
2025-02-18,Gold,222538,37209,-6533,2941,42.6,7.1
2025-02-25,Gold,212694,32882,-9844,-4327,41.5,6.4
2025-03-04,Gold,204965,38307,-7729,5425,41.9,7.8
2025-03-11,Gold,204907,37331,-58,-976,40.1,7.3
2025-03-18,Gold,220879,37045,15972,-286,41.4,6.9
2025-03-25,Gold,213505,38773,-7374,1728,41.7,7.6
2025-04-01,Gold,204833,62834,-8672,24061,41.1,12.6
2025-04-08,Gold,175393,44407,-29440,-18427,39.4,10
2025-04-15,Gold,168400,43546,-6993,-861,36.9,9.5
2025-04-22,Gold,166360,45458,-2040,1912,35.7,9.8
2025-04-29,Gold,150715,44820,-15645,-638,33.4,9.9
2025-05-06,Gold,144383,42292,-6332,-2528,31.9,9.3
2025-05-13,Gold,144410,43183,27,891,32.8,9.8
2025-05-20,Gold,149149,41520,4739,-1663,33.3,9.3
2025-05-27,Gold,147502,36686,-1647,-4834,33.7,8.4
2025-06-03,Gold,159966,36384,12464,-302,38.5,8.7
