date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2023-06-20,VIX,86050,118377,3155,-4091,18.9,26
2023-06-27,VIX,75060,107906,-10990,-10471,18.9,27.2
2023-07-03,VIX,76255,112921,1195,5015,18.7,27.8
2023-07-11,VIX,65524,116043,-10731,3122,16.3,28.8
2023-07-18,VIX,88990,125605,23466,9562,20.3,28.6
2023-07-25,VIX,75609,115037,-13381,-10568,19,28.9
2023-08-01,VIX,75270,120239,-339,5202,18.8,30.1
2023-08-08,VIX,70741,111691,-4529,-8548,18.8,29.7
2023-08-15,VIX,75730,100429,4989,-11262,19.2,25.4
2023-08-22,VIX,65966,98985,-9764,-1444,18.7,28
2023-08-29,VIX,71036,108836,5070,9851,18.5,28.3
2023-09-05,VIX,80127,109347,9091,511,19.9,27.2
2023-09-12,VIX,79688,111804,-439,2457,19.1,26.7
2023-09-19,VIX,81269,109882,1581,-1922,18.5,25
2023-09-26,VIX,55756,101177,-25513,-8705,14.5,26.3
2023-10-03,VIX,63018,105593,7262,4416,16.5,27.7
2023-10-10,VIX,63747,79619,729,-25974,17.7,22.1
2023-10-17,VIX,70720,78962,6973,-657,18.8,21
2023-10-24,VIX,53244,84006,-17476,5044,15.5,24.4
2023-10-31,VIX,54503,82174,1259,-1832,15.4,23.2
2023-11-07,VIX,69586,83597,15083,1423,18.6,22.3
2023-11-14,VIX,78686,85757,9100,2160,19,20.7
2023-11-21,VIX,61193,94315,-17493,8558,15.6,24.1
2023-11-28,VIX,62301,90601,1108,-3714,15.9,23.2
2023-12-05,VIX,71129,90004,8828,-597,17.5,22.1
2023-12-12,VIX,79591,87503,8462,-2501,18.6,20.5
2023-12-19,VIX,88052,92503,8461,5000,20.8,21.8
2023-12-26,VIX,51844,78736,-36208,-13767,15,22.8
2024-01-02,VIX,65384,75478,13540,-3258,19.5,22.5
2024-01-09,VIX,61143,79025,-4241,3547,17.2,22.2
2024-01-16,VIX,64818,79404,3675,379,18,22.1
2024-01-23,VIX,61396,71155,-3422,-8249,18,20.9
2024-01-30,VIX,61867,80436,471,9281,17.8,23.1
2024-02-06,VIX,75922,85791,14055,5355,21,23.7
2024-02-13,VIX,66147,87932,-9775,2141,18.2,24.3
2024-02-20,VIX,57283,76081,-8864,-11851,16.8,22.3
2024-02-27,VIX,59542,80271,2259,4190,16.5,22.2
2024-03-05,VIX,63691,81909,4149,1638,17.5,22.5
2024-03-12,VIX,64336,83164,645,1255,17.1,22.1
2024-03-19,VIX,69890,77814,5554,-5350,18.5,20.6
2024-03-26,VIX,75623,77704,5733,-110,20.4,21
2024-04-02,VIX,63415,73639,-12208,-4065,17.3,20
2024-04-09,VIX,57303,76801,-6112,3162,15.6,20.9
2024-04-16,VIX,76351,96226,19048,19425,19.6,24.7
2024-04-23,VIX,64789,80056,-11562,-16170,17.8,22
2024-04-30,VIX,65280,85510,491,5454,17.5,22.9
2024-05-07,VIX,81900,89791,16620,4281,20.3,22.3
2024-05-14,VIX,95321,91922,13421,2131,21.9,21.1
2024-05-21,VIX,104456,95788,9135,3866,19.5,17.9
2024-05-28,VIX,81405,76703,-23051,-19085,20.1,18.9
2024-06-04,VIX,94649,88708,13244,12005,22.5,21.1
2024-06-11,VIX,93246,92186,-1403,3478,21.7,21.4
2024-06-18,VIX,92721,99732,-525,7546,20.2,21.8
2024-06-25,VIX,79576,85680,-13145,-14052,19.2,20.7
2024-07-02,VIX,96396,86169,16820,489,21.4,19.1
2024-07-09,VIX,94417,90991,-1979,4822,20.2,19.4
2024-07-16,VIX,87380,93024,-7037,2033,18.2,19.4
2024-07-23,VIX,58845,94017,-28535,993,13.7,21.8
2024-07-30,VIX,59214,107732,369,13715,13.8,25.1
2024-08-06,VIX,66894,137437,7680,29705,14.8,30.3
2024-08-13,VIX,60528,100271,-6366,-37166,15.1,25
2024-08-20,VIX,63984,88786,3456,-11485,15.5,21.6
2024-08-27,VIX,51539,78438,-12445,-10348,13.2,20.1
2024-09-03,VIX,54726,98556,3187,20118,14.4,25.9
2024-09-10,VIX,44671,89116,-10055,-9440,12,23.9
2024-09-17,VIX,55590,82809,10919,-6307,15.6,23.3
2024-09-24,VIX,69545,74734,13955,-8075,21.9,23.5
2024-10-01,VIX,70297,77800,752,3066,22,24.4
2024-10-08,VIX,62300,85306,-7997,7506,18.3,25
2024-10-15,VIX,66732,88540,4432,3234,20.1,26.7
2024-10-22,VIX,62430,84195,-4302,-4345,19.5,26.3
2024-10-29,VIX,51519,92139,-10911,7944,15.9,28.4
2024-11-05,VIX,38248,95995,-13271,3856,11.1,27.9
2024-11-12,VIX,59953,65661,21705,-30334,17,18.6
2024-11-19,VIX,50826,61304,-9127,-4357,14.4,17.3
2024-11-26,VIX,49950,56255,-876,-5049,16,18.1
2024-12-03,VIX,63008,58007,13058,1752,18.3,16.9
2024-12-10,VIX,61541,61397,-1467,3390,17.4,17.4
2024-12-17,VIX,48047,71341,-13494,9944,14.1,20.9
2024-12-24,VIX,47375,42684,-672,-28657,17.9,16.1
2024-12-31,VIX,37006,52064,-10369,9380,13.4,18.9
2025-01-07,VIX,38196,60243,1190,8179,13.1,20.6
2025-01-14,VIX,33915,62412,-4281,2169,11,20.2
2025-01-21,VIX,45649,80950,11734,18538,12.5,22.2
2025-01-28,VIX,38999,81019,-6650,69,11.8,24.5
2025-02-04,VIX,46223,82002,7224,983,14.2,25.2
2025-02-11,VIX,56087,98103,9864,16101,15.6,27.2
2025-02-18,VIX,61394,102277,5307,4174,15.4,25.6
2025-02-25,VIX,67482,104957,6088,2680,17.3,26.9
2025-03-04,VIX,63872,104162,-3610,-795,16.3,26.6
2025-03-11,VIX,59610,102964,-4262,-1198,15.5,26.7
2025-03-18,VIX,56479,85101,-3131,-17863,16.2,24.4
2025-03-25,VIX,56256,78296,-223,-6805,18.3,25.5
2025-04-01,VIX,53583,82196,-2673,3900,16.6,25.4
2025-04-08,VIX,74059,111597,20476,29401,19.6,29.6
2025-04-15,VIX,66918,93815,-7141,-17782,20.1,28.2
2025-04-22,VIX,47729,83528,-19189,-10287,17.5,30.6
2025-04-29,VIX,50416,59562,2687,-23966,18.1,21.3
2025-05-06,VIX,49651,63456,-765,3894,17.8,22.7
2025-05-13,VIX,52184,44415,2533,-19041,18.9,16.1
2025-05-20,VIX,52730,59114,546,14699,17.6,19.7
2025-05-27,VIX,38402,53010,-14328,-6104,14.8,20.4
2025-06-03,VIX,39555,63858,1153,10848,13.9,22.4
2025-06-10,VIX,41443,74591,1888,10733,13,23.4
2025-06-17,VIX,46151,87582,4708,12991,14.1,26.7
2025-06-24,VIX,43453,84675,-2698,-2907,13.8,26.9
2025-07-01,VIX,52152,110629,8699,25954,14.4,30.6
2025-07-08,VIX,46109,119286,-6043,8657,12,31.2
2025-07-15,VIX,58090,120732,11981,1446,14.1,29.3
2025-07-22,VIX,47609,129735,-10481,9003,11.9,32.6
2025-07-29,VIX,65732,141035,18123,11300,14.8,31.8
2025-08-05,VIX,67433,147013,1701,5978,14.9,32.6
2025-08-12,VIX,79438,160419,12005,13406,16.1,32.6
2025-08-19,VIX,81385,170437,1947,10018,16,33.6
2025-08-26,VIX,51916,157748,-29469,-12689,11.1,33.6
2025-09-02,VIX,53844,157916,1928,168,11.2,32.9
2025-09-09,VIX,80461,165670,26617,7754,15.8,32.5
2025-09-16,VIX,70068,160698,-10393,-4972,13.4,30.8
2025-09-23,VIX,56324,149218,-13744,-11480,11.9,31.6
2025-09-30,VIX,59800,141005,3476,-8213,12.4,29.1
2025-10-07,VIX,64138,158864,4338,17859,12.7,31.5
2025-10-14,VIX,60556,135773,-3582,-23091,12.3,27.6
2025-10-21,VIX,55759,130377,-4797,-5396,11.3,26.3
2025-10-28,VIX,57843,125781,2084,-4596,13.1,28.6
2025-11-04,VIX,56972,135098,-871,9317,12.4,29.5
2025-11-10,VIX,55670,123742,-1302,-11356,12.8,28.4
2025-11-18,VIX,46093,133390,-9577,9648,9.7,28
2025-11-25,VIX,55175,110285,9082,-23105,13.3,26.5
2025-12-02,VIX,61347,107307,6172,-2978,14.5,25.3
2025-12-09,VIX,62306,105826,959,-1481,15.2,25.9
2025-12-16,VIX,59115,84711,-3191,-21115,14.5,20.8
2025-12-23,VIX,54273,79302,-4842,-5409,14.4,21
2025-12-30,VIX,56684,83675,2411,4373,14.1,20.8
2026-01-06,VIX,65134,89579,8450,5904,16,21.9
2026-01-13,VIX,66312,89969,1178,390,16.4,22.3
2026-01-20,VIX,49673,86899,-16639,-3070,12.5,21.9
2026-01-27,VIX,57816,76594,8143,-10305,16,21.1
2026-02-03,VIX,61447,81148,3631,4554,16.9,22.3
2026-02-10,VIX,58053,80526,-3394,-622,15.6,21.7
2026-02-17,VIX,48861,76025,-9192,-4501,13.1,20.3
2026-02-24,VIX,57593,86973,8732,10948,16,24.2
2026-03-03,VIX,76336,107548,18743,20575,19.6,27.6
2026-03-10,VIX,64308,129111,-12028,21563,16.6,33.3
2026-03-17,VIX,53142,117767,-11166,-11344,13.6,30.2
2026-03-24,VIX,61060,101520,7918,-16247,17.8,29.6
2026-03-31,VIX,58211,100457,-2849,-1063,16.7,28.8
2026-04-07,VIX,55648,100607,-2563,150,16.1,29
2026-04-14,VIX,65256,95078,9608,-5529,17.9,26
2026-04-21,VIX,49672,92055,-15584,-3023,14.7,27.2
2026-04-28,VIX,60287,100608,10615,8553,16.6,27.8
2026-05-05,VIX,77895,116698,17608,16090,20.1,30.1
2026-05-12,VIX,71913,119492,-5982,2794,17.8,29.6
2026-05-19,VIX,76102,128006,4189,8514,17.3,29.1
2026-05-26,VIX,65926,115262,-10176,-12744,17.1,30
2026-06-02,VIX,80763,113796,14837,-1466,19.7,27.7
2026-06-09,VIX,67684,102974,-13079,-10822,16.5,25.1
2026-06-16,VIX,86619,99914,18935,-3060,21.2,24.5
2026-06-23,VIX,71314,90177,-15305,-9737,20.2,25.5
